name,markdown_url
"[Examples](","https://developers.cloudflare.com/analytics/analytics-engine/recipes/index.md"
"[Usage-based billing](","https://developers.cloudflare.com/analytics/analytics-engine/recipes/usage-based-billing-for-your-saas-product/index.md"
"[Aggregate functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/aggregate-functions/index.md"
"[Bit functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/bit-functions/index.md"
"[Conditional functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/conditional-functions/index.md"
"[Date and Time functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/date-time-functions/index.md"
"[Encoding functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/encoding-functions/index.md"
"[SQL Reference](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/index.md"
"[Literals](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/literals/index.md"
"[Mathematical functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/mathematical-functions/index.md"
"[Operators](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/operators/index.md"
"[Statements](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/statements/index.md"
"[Type conversion functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/type-conversion-functions/index.md"
"[String functions](","https://developers.cloudflare.com/analytics/analytics-engine/sql-reference/string-functions/index.md"
"[About compaction](","https://developers.cloudflare.com/r2/data-catalog/about-compaction/index.md"
"[Getting started](","https://developers.cloudflare.com/r2/data-catalog/get-started/index.md"
"[R2 Data Catalog](","https://developers.cloudflare.com/r2/data-catalog/index.md"
"[Manage catalogs](","https://developers.cloudflare.com/r2/data-catalog/manage-catalogs/index.md"
"[DuckDB](","https://developers.cloudflare.com/r2/data-catalog/config-examples/duckdb/index.md"
"[Connect to Iceberg engines](","https://developers.cloudflare.com/r2/data-catalog/config-examples/index.md"
"[PyIceberg](","https://developers.cloudflare.com/r2/data-catalog/config-examples/pyiceberg/index.md"
"[Snowflake](","https://developers.cloudflare.com/r2/data-catalog/config-examples/snowflake/index.md"
"[Spark (PySpark)](","https://developers.cloudflare.com/r2/data-catalog/config-examples/spark-python/index.md"
"[Spark (Scala)](","https://developers.cloudflare.com/r2/data-catalog/config-examples/spark-scala/index.md"
"[StarRocks](","https://developers.cloudflare.com/r2/data-catalog/config-examples/starrocks/index.md"
"[Apache Trino](","https://developers.cloudflare.com/r2/data-catalog/config-examples/trino/index.md"
"[Concepts](","https://developers.cloudflare.com/realtime/realtimekit/concepts/index.md"
"[Getting Started](","https://developers.cloudflare.com/realtime/realtimekit/getting-started/index.md"
"[RealtimeKit](","https://developers.cloudflare.com/realtime/realtimekit/index.md"
"[Introduction](","https://developers.cloudflare.com/realtime/realtimekit/introduction/index.md"
"[Third party licenses](","https://developers.cloudflare.com/realtime/realtimekit/legal/3rdparty/index.md"
"[Legal](","https://developers.cloudflare.com/realtime/realtimekit/legal/index.md"
"[Changelog](","https://developers.cloudflare.com/realtime/sfu/changelog/index.md"
"[Realtime vs Regular SFUs](","https://developers.cloudflare.com/realtime/sfu/calls-vs-sfus/index.md"
"[Demos](","https://developers.cloudflare.com/realtime/sfu/demos/index.md"
"[DataChannels](","https://developers.cloudflare.com/realtime/sfu/datachannels/index.md"
"[Example architecture](","https://developers.cloudflare.com/realtime/sfu/example-architecture/index.md"
"[Quickstart guide](","https://developers.cloudflare.com/realtime/sfu/get-started/index.md"
"[Connection API](","https://developers.cloudflare.com/realtime/sfu/https-api/index.md"
"[Realtime SFU](","https://developers.cloudflare.com/realtime/sfu/index.md"
"[Introduction](","https://developers.cloudflare.com/realtime/sfu/introduction/index.md"
"[Limits, timeouts and quotas](","https://developers.cloudflare.com/realtime/sfu/limits/index.md"
"[Sessions and Tracks](","https://developers.cloudflare.com/realtime/sfu/sessions-tracks/index.md"
"[Simulcast](","https://developers.cloudflare.com/realtime/sfu/simulcast/index.md"
"[Pricing](","https://developers.cloudflare.com/realtime/sfu/pricing/index.md"
"[Media Transport Adapters](","https://developers.cloudflare.com/realtime/sfu/media-transport-adapters/index.md"
"[WebSocket adapter](","https://developers.cloudflare.com/realtime/sfu/media-transport-adapters/websocket-adapter/index.md"
"[Analytics](","https://developers.cloudflare.com/realtime/turn/analytics/index.md"
"[Custom TURN domains](","https://developers.cloudflare.com/realtime/turn/custom-domains/index.md"
"[FAQ](","https://developers.cloudflare.com/realtime/turn/faq/index.md"
"[Generate Credentials](","https://developers.cloudflare.com/realtime/turn/generate-credentials/index.md"
"[TURN Service](","https://developers.cloudflare.com/realtime/turn/index.md"
"[TURN Feature Matrix](","https://developers.cloudflare.com/realtime/turn/rfc-matrix/index.md"
"[Replacing existing TURN servers](","https://developers.cloudflare.com/realtime/turn/replacing-existing/index.md"
"[What is TURN?](","https://developers.cloudflare.com/realtime/turn/what-is-turn/index.md"
